duration_seconds,duration_minutes,duration_hours,emp.var.rate,nr.employed,euribor3m,month,contact,loan,subscribed
149,2.4833333333333334,0.04138888888888889,1.4,5228.1,4.96,jul,2,0,False
72,1.2,0.02,1.4,5228.1,4.96,jul,2,0,False
65,1.0833333333333333,0.018055555555555554,1.4,5228.1,4.96,jul,2,0,False
61,1.0166666666666666,0.016944444444444443,1.4,5228.1,4.96,jul,1,0,False
521,8.683333333333334,0.14472222222222222,1.4,5228.1,4.96,jul,2,0,False
1017,16.95,0.2825,1.4,5228.1,4.96,jul,2,0,True
51,0.85,0.014166666666666666,1.4,5228.1,4.96,jul,2,0,False
237,3.95,0.06583333333333334,1.4,5228.1,4.96,jul,2,1,False
357,5.95,0.09916666666666667,1.4,5228.1,4.96,jul,2,0,False
449,7.483333333333333,0.12472222222222222,1.4,5228.1,4.96,jul,2,1,False
848,14.133333333333333,0.23555555555555555,1.4,5228.1,4.96,jul,2,1,True
356,5.933333333333334,0.09888888888888889,1.4,5228.1,4.96,jul,2,0,False
204,3.4,0.056666666666666664,1.4,5228.1,4.96,jul,2,1,False
71,1.1833333333333333,0.01972222222222222,1.4,5228.1,4.96,jul,2,0,False
163,2.716666666666667,0.04527777777777778,1.4,5228.1,4.96,jul,2,0,False
111,1.85,0.030833333333333334,1.4,5228.1,4.96,jul,2,1,False
733,12.216666666666667,0.2036111111111111,1.4,5228.1,4.96,jul,1,0,True
353,5.883333333333334,0.09805555555555556,1.4,5228.1,4.96,jul,2,0,False
119,1.9833333333333334,0.03305555555555555,1.4,5228.1,4.96,jul,2,0,False
79,1.3166666666666667,0.021944444444444444,1.4,5228.1,4.96,jul,1,0,False
808,13.466666666666667,0.22444444444444445,1.4,5228.1,4.96,jul,2,0,False
553,9.216666666666667,0.15361111111111111,1.4,5228.1,4.96,jul,2,0,True
507,8.45,0.1408333333333333,1.4,5228.1,4.96,jul,2,0,False
93,1.55,0.025833333333333333,1.4,5228.1,4.96,jul,2,0,False
245,4.083333333333333,0.06805555555555555,1.4,5228.1,4.96,jul,2,0,False
1080,18.0,0.3,1.4,5228.1,4.96,jul,2,0,True
339,5.65,0.09416666666666668,1.4,5228.1,4.96,jul,2,0,False
710,11.833333333333334,0.19722222222222224,1.4,5228.1,4.96,jul,2,0,True
824,13.733333333333333,0.22888888888888886,1.4,5228.1,4.96,jul,2,0,False
333,5.55,0.0925,1.4,5228.1,4.96,jul,2,0,False
1212,20.2,0.33666666666666667,1.4,5228.1,4.96,jul,2,1,True
240,4.0,0.06666666666666667,1.4,5228.1,4.96,jul,2,0,False
87,1.45,0.024166666666666666,1.4,5228.1,4.96,jul,2,0,False
1156,19.266666666666666,0.32111111111111107,1.4,5228.1,4.96,jul,2,0,False
761,12.683333333333334,0.2113888888888889,1.4,5228.1,4.96,jul,2,0,False
200,3.3333333333333335,0.05555555555555556,1.4,5228.1,4.96,jul,2,0,False
471,7.85,0.13083333333333333,1.4,5228.1,4.96,jul,2,0,False
80,1.3333333333333333,0.02222222222222222,1.4,5228.1,4.96,jul,2,0,False
137,2.283333333333333,0.03805555555555555,1.4,5228.1,4.96,jul,2,0,False
623,10.383333333333333,0.17305555555555555,1.4,5228.1,4.96,jul,2,0,False
881,14.683333333333334,0.24472222222222223,1.4,5228.1,4.96,jul,2,0,False
255,4.25,0.07083333333333333,1.4,5228.1,4.96,jul,2,0,False
251,4.183333333333334,0.06972222222222223,1.4,5228.1,4.96,jul,2,0,False
357,5.95,0.09916666666666667,1.4,5228.1,4.96,jul,2,0,False
891,14.85,0.2475,1.4,5228.1,4.96,jul,2,0,True
228,3.8,0.06333333333333332,1.4,5228.1,4.96,jul,2,0,False
121,2.0166666666666666,0.03361111111111111,1.4,5228.1,4.96,jul,2,0,False
200,3.3333333333333335,0.05555555555555556,1.4,5228.1,4.96,jul,2,0,False
116,1.9333333333333333,0.03222222222222222,1.4,5228.1,4.96,jul,2,0,False
157,2.6166666666666667,0.043611111111111114,1.4,5228.1,4.96,jul,2,0,False
151,2.5166666666666666,0.041944444444444444,1.4,5228.1,4.96,jul,2,1,False
333,5.55,0.0925,1.4,5228.1,4.96,jul,2,0,False
153,2.55,0.042499999999999996,1.4,5228.1,4.96,jul,2,0,False
81,1.35,0.022500000000000003,1.4,5228.1,4.96,jul,2,0,False
410,6.833333333333333,0.11388888888888889,1.4,5228.1,4.96,jul,2,1,False
56,0.9333333333333333,0.015555555555555555,1.4,5228.1,4.96,jul,2,0,False
691,11.516666666666667,0.19194444444444445,1.4,5228.1,4.96,jul,1,0,True
202,3.3666666666666667,0.05611111111111111,1.4,5228.1,4.96,jul,2,1,False
125,2.0833333333333335,0.034722222222222224,1.4,5228.1,4.96,jul,2,1,False
580,9.666666666666666,0.1611111111111111,1.4,5228.1,4.96,jul,2,0,False
178,2.966666666666667,0.049444444444444444,1.4,5228.1,4.96,jul,2,0,False
61,1.0166666666666666,0.016944444444444443,1.4,5228.1,4.96,jul,2,0,False
742,12.366666666666667,0.2061111111111111,1.4,5228.1,4.96,jul,1,0,False
80,1.3333333333333333,0.02222222222222222,1.4,5228.1,4.96,jul,2,0,False
1877,31.283333333333335,0.5213888888888889,1.4,5228.1,4.96,jul,1,0,True
18,0.3,0.005,1.4,5228.1,4.96,jul,1,0,False
167,2.783333333333333,0.04638888888888889,1.4,5228.1,4.96,jul,2,0,False
295,4.916666666666667,0.08194444444444444,1.4,5228.1,4.96,jul,2,0,False
181,3.0166666666666666,0.050277777777777775,1.4,5228.1,4.96,jul,2,0,False
292,4.866666666666666,0.0811111111111111,1.4,5228.1,4.96,jul,2,0,False
171,2.85,0.0475,1.4,5228.1,4.96,jul,1,0,False
46,0.7666666666666667,0.012777777777777779,1.4,5228.1,4.96,jul,2,0,False
578,9.633333333333333,0.16055555555555553,1.4,5228.1,4.96,jul,2,0,False
112,1.8666666666666667,0.03111111111111111,1.4,5228.1,4.96,jul,2,0,False
299,4.983333333333333,0.08305555555555556,1.4,5228.1,4.96,jul,2,0,False
588,9.8,0.16333333333333336,1.4,5228.1,4.96,jul,2,0,False
145,2.4166666666666665,0.04027777777777777,1.4,5228.1,4.96,jul,2,1,False
250,4.166666666666667,0.06944444444444445,1.4,5228.1,4.96,jul,2,1,False
149,2.4833333333333334,0.04138888888888889,1.4,5228.1,4.96,jul,2,1,False
129,2.15,0.035833333333333335,1.4,5228.1,4.96,jul,2,1,False
208,3.466666666666667,0.05777777777777778,1.4,5228.1,4.96,jul,2,1,False
249,4.15,0.06916666666666667,1.4,5228.1,4.96,jul,2,0,False
292,4.866666666666666,0.0811111111111111,1.4,5228.1,4.96,jul,2,0,False
407,6.783333333333333,0.11305555555555555,1.4,5228.1,4.96,jul,2,0,False
222,3.7,0.06166666666666667,1.4,5228.1,4.96,jul,2,0,False
50,0.8333333333333334,0.01388888888888889,1.4,5228.1,4.96,jul,2,0,False
250,4.166666666666667,0.06944444444444445,1.4,5228.1,4.96,jul,2,0,False
147,2.45,0.04083333333333334,1.4,5228.1,4.96,jul,2,0,False
100,1.6666666666666667,0.02777777777777778,1.4,5228.1,4.96,jul,2,0,False
89,1.4833333333333334,0.024722222222222222,1.4,5228.1,4.96,jul,1,0,False
107,1.7833333333333334,0.029722222222222223,1.4,5228.1,4.96,jul,1,0,False
332,5.533333333333333,0.09222222222222222,1.4,5228.1,4.96,jul,2,1,False
132,2.2,0.03666666666666667,1.4,5228.1,4.96,jul,2,0,False
320,5.333333333333333,0.08888888888888888,1.4,5228.1,4.96,jul,2,1,False
71,1.1833333333333333,0.01972222222222222,1.4,5228.1,4.96,jul,2,0,False
91,1.5166666666666666,0.025277777777777777,1.4,5228.1,4.96,jul,2,0,False
149,2.4833333333333334,0.04138888888888889,1.4,5228.1,4.96,jul,2,0,False
392,6.533333333333333,0.10888888888888888,1.4,5228.1,4.96,jul,2,0,False
210,3.5,0.058333333333333334,1.4,5228.1,4.96,jul,2,1,False
50,0.8333333333333334,0.01388888888888889,1.4,5228.1,4.96,jul,1,0,False
857,14.283333333333333,0.23805555555555555,1.4,5228.1,4.96,jul,2,0,True
68,1.1333333333333333,0.01888888888888889,1.4,5228.1,4.96,jul,2,0,False
298,4.966666666666667,0.08277777777777778,1.4,5228.1,4.96,jul,2,0,False
213,3.55,0.059166666666666666,1.4,5228.1,4.96,jul,2,1,False
195,3.25,0.05416666666666667,1.4,5228.1,4.96,jul,2,0,False
260,4.333333333333333,0.07222222222222222,1.4,5228.1,4.96,jul,2,0,False
474,7.9,0.13166666666666668,1.4,5228.1,4.96,jul,2,0,False
231,3.85,0.06416666666666666,1.4,5228.1,4.96,jul,2,0,False
936,15.6,0.26,1.4,5228.1,4.96,jul,2,1,False
690,11.5,0.19166666666666668,1.4,5228.1,4.96,jul,2,0,False
381,6.35,0.10583333333333332,1.4,5228.1,4.96,jul,2,0,False
1089,18.15,0.3025,1.4,5228.1,4.96,jul,2,0,False
312,5.2,0.08666666666666667,1.4,5228.1,4.96,jul,2,0,False
211,3.5166666666666666,0.05861111111111111,1.4,5228.1,4.96,jul,2,0,False
147,2.45,0.04083333333333334,1.4,5228.1,4.96,jul,2,0,False
378,6.3,0.105,1.4,5228.1,4.96,jul,2,0,False
60,1.0,0.016666666666666666,1.4,5228.1,4.96,jul,2,0,False
366,6.1,0.10166666666666666,1.4,5228.1,4.96,jul,2,0,False
71,1.1833333333333333,0.01972222222222222,1.4,5228.1,4.96,jul,2,0,False
862,14.366666666666667,0.23944444444444446,1.4,5228.1,4.96,jul,2,0,False
71,1.1833333333333333,0.01972222222222222,1.4,5228.1,4.96,jul,2,0,False
172,2.8666666666666667,0.04777777777777778,1.4,5228.1,4.96,jul,2,0,False
291,4.85,0.08083333333333333,1.4,5228.1,4.96,jul,2,0,False
91,1.5166666666666666,0.025277777777777777,1.4,5228.1,4.96,jul,2,0,False
1130,18.833333333333332,0.3138888888888889,1.4,5228.1,4.96,jul,1,1,True
577,9.616666666666667,0.1602777777777778,1.4,5228.1,4.96,jul,2,0,True
509,8.483333333333333,0.14138888888888887,1.4,5228.1,4.96,jul,2,0,False
256,4.266666666666667,0.07111111111111111,1.4,5228.1,4.96,jul,2,0,False
510,8.5,0.14166666666666666,1.4,5228.1,4.96,jul,2,0,False
1342,22.366666666666667,0.37277777777777776,1.4,5228.1,4.96,jul,2,0,True
363,6.05,0.10083333333333333,1.4,5228.1,4.96,jul,2,0,False
522,8.7,0.145,1.4,5228.1,4.96,jul,2,0,False
168,2.8,0.04666666666666666,1.4,5228.1,4.96,jul,2,0,False
306,5.1,0.08499999999999999,1.4,5228.1,4.96,jul,2,1,False
354,5.9,0.09833333333333334,1.4,5228.1,4.96,jul,2,0,False
106,1.7666666666666666,0.029444444444444443,1.4,5228.1,4.96,jul,2,0,False
262,4.366666666666666,0.07277777777777777,1.4,5228.1,4.96,jul,2,0,False
87,1.45,0.024166666666666666,1.4,5228.1,4.96,jul,2,0,False
930,15.5,0.25833333333333336,1.4,5228.1,4.96,jul,2,1,False
342,5.7,0.095,1.4,5228.1,4.96,jul,1,1,False
564,9.4,0.15666666666666668,1.4,5228.1,4.96,jul,2,1,False
157,2.6166666666666667,0.043611111111111114,1.4,5228.1,4.96,jul,2,0,False
181,3.0166666666666666,0.050277777777777775,1.4,5228.1,4.96,jul,2,0,False
418,6.966666666666667,0.11611111111111111,1.4,5228.1,4.96,jul,2,0,False
199,3.316666666666667,0.05527777777777778,1.4,5228.1,4.96,jul,2,1,False
251,4.183333333333334,0.06972222222222223,1.4,5228.1,4.96,jul,2,0,False
1002,16.7,0.2783333333333333,1.4,5228.1,4.96,jul,2,0,True
833,13.883333333333333,0.2313888888888889,1.4,5228.1,4.96,jul,2,1,False
452,7.533333333333333,0.12555555555555556,1.4,5228.1,4.96,jul,2,1,False
274,4.566666666666666,0.0761111111111111,1.4,5228.1,4.96,jul,2,0,False
241,4.016666666666667,0.06694444444444445,1.4,5228.1,4.96,jul,2,0,False
564,9.4,0.15666666666666668,1.4,5228.1,4.96,jul,2,0,False
132,2.2,0.03666666666666667,1.4,5228.1,4.96,jul,1,0,False
250,4.166666666666667,0.06944444444444445,1.4,5228.1,4.96,jul,2,0,False
47,0.7833333333333333,0.013055555555555555,1.4,5228.1,4.96,jul,2,1,False
313,5.216666666666667,0.08694444444444445,1.4,5228.1,4.96,jul,2,0,False
138,2.3,0.03833333333333333,1.4,5228.1,4.96,jul,1,0,False
338,5.633333333333334,0.0938888888888889,1.4,5228.1,4.96,jul,2,0,False
227,3.783333333333333,0.06305555555555556,1.4,5228.1,4.96,jul,2,0,False
985,16.416666666666668,0.27361111111111114,1.4,5228.1,4.96,jul,2,1,True
236,3.933333333333333,0.06555555555555555,1.4,5228.1,4.96,jul,2,0,False
67,1.1166666666666667,0.018611111111111113,1.4,5228.1,4.96,jul,2,0,False
162,2.7,0.045000000000000005,1.4,5228.1,4.96,jul,2,0,False
121,2.0166666666666666,0.03361111111111111,1.4,5228.1,4.96,jul,2,0,False
929,15.483333333333333,0.25805555555555554,1.4,5228.1,4.96,jul,2,0,False
91,1.5166666666666666,0.025277777777777777,1.4,5228.1,4.96,jul,2,0,False
59,0.9833333333333333,0.016388888888888887,1.4,5228.1,4.96,jul,2,0,False
126,2.1,0.035,1.4,5228.1,4.96,jul,2,0,False
769,12.816666666666666,0.2136111111111111,1.4,5228.1,4.96,jul,2,0,False
1360,22.666666666666668,0.3777777777777778,1.4,5228.1,4.96,jul,2,0,True
90,1.5,0.025,1.4,5228.1,4.96,jul,2,1,False
91,1.5166666666666666,0.025277777777777777,1.4,5228.1,4.96,jul,2,0,False
1134,18.9,0.315,1.4,5228.1,4.96,jul,2,0,True
173,2.8833333333333333,0.04805555555555555,1.4,5228.1,4.96,jul,2,0,False
86,1.4333333333333333,0.02388888888888889,1.4,5228.1,4.96,jul,2,0,False
130,2.1666666666666665,0.03611111111111111,1.4,5228.1,4.96,jul,2,0,False
83,1.3833333333333333,0.023055555555555555,1.4,5228.1,4.96,jul,2,0,False
75,1.25,0.020833333333333332,1.4,5228.1,4.96,jul,2,0,False
208,3.466666666666667,0.05777777777777778,1.4,5228.1,4.96,jul,2,0,False
276,4.6,0.07666666666666666,1.4,5228.1,4.96,jul,2,0,False
106,1.7666666666666666,0.029444444444444443,1.4,5228.1,4.96,jul,2,1,False
251,4.183333333333334,0.06972222222222223,1.4,5228.1,4.96,jul,2,0,False
482,8.033333333333333,0.1338888888888889,1.4,5228.1,4.96,jul,2,0,False
21,0.35,0.005833333333333333,1.4,5228.1,4.96,jul,1,0,False
240,4.0,0.06666666666666667,1.4,5228.1,4.96,jul,2,0,False
908,15.133333333333333,0.25222222222222224,1.4,5228.1,4.96,jul,2,0,True
88,1.4666666666666666,0.024444444444444442,1.4,5228.1,4.96,jul,2,0,False
150,2.5,0.041666666666666664,1.4,5228.1,4.96,jul,2,1,False
31,0.5166666666666667,0.008611111111111113,1.4,5228.1,4.96,jul,2,0,False
185,3.0833333333333335,0.051388888888888894,1.4,5228.1,4.96,jul,2,1,False
167,2.783333333333333,0.04638888888888889,1.4,5228.1,4.96,jul,2,0,False
105,1.75,0.029166666666666667,1.4,5228.1,4.96,jul,1,0,False
86,1.4333333333333333,0.02388888888888889,1.4,5228.1,4.96,jul,1,0,False
34,0.5666666666666667,0.009444444444444445,1.4,5228.1,4.96,jul,2,0,False
105,1.75,0.029166666666666667,1.4,5228.1,4.96,jul,2,0,False
322,5.366666666666666,0.08944444444444444,1.4,5228.1,4.96,jul,2,0,False
898,14.966666666666667,0.24944444444444444,1.4,5228.1,4.96,jul,2,0,False
549,9.15,0.1525,1.4,5228.1,4.96,jul,2,0,False
193,3.216666666666667,0.053611111111111116,1.4,5228.1,4.96,jul,2,0,False
177,2.95,0.04916666666666667,1.4,5228.1,4.96,jul,1,0,False
357,5.95,0.09916666666666667,1.4,5228.1,4.96,jul,2,0,False
419,6.983333333333333,0.11638888888888889,1.4,5228.1,4.96,jul,2,1,False
78,1.3,0.021666666666666667,1.4,5228.1,4.96,jul,2,0,False
595,9.916666666666666,0.16527777777777777,1.4,5228.1,4.96,jul,2,0,False
24,0.4,0.006666666666666667,1.4,5228.1,4.96,jul,2,0,False
147,2.45,0.04083333333333334,1.4,5228.1,4.96,jul,2,0,False
100,1.6666666666666667,0.02777777777777778,1.4,5228.1,4.96,jul,1,1,False
145,2.4166666666666665,0.04027777777777777,1.4,5228.1,4.96,jul,2,0,False
184,3.066666666666667,0.051111111111111114,1.4,5228.1,4.96,jul,1,0,False
111,1.85,0.030833333333333334,1.4,5228.1,4.96,jul,2,1,False
189,3.15,0.0525,1.4,5228.1,4.96,jul,2,0,False
314,5.233333333333333,0.08722222222222223,1.4,5228.1,4.96,jul,2,0,False
322,5.366666666666666,0.08944444444444444,1.4,5228.1,4.96,jul,2,0,False
54,0.9,0.015000000000000001,1.4,5228.1,4.96,jul,2,0,False
445,7.416666666666667,0.12361111111111112,1.4,5228.1,4.96,jul,2,0,False
98,1.6333333333333333,0.02722222222222222,1.4,5228.1,4.96,jul,2,0,False
97,1.6166666666666667,0.026944444444444444,1.4,5228.1,4.96,jul,2,0,False
722,12.033333333333333,0.20055555555555554,1.4,5228.1,4.96,jul,1,0,False
68,1.1333333333333333,0.01888888888888889,1.4,5228.1,4.961,jul,1,0,False
166,2.7666666666666666,0.04611111111111111,1.4,5228.1,4.961,jul,2,0,False
78,1.3,0.021666666666666667,1.4,5228.1,4.961,jul,2,0,False
126,2.1,0.035,1.4,5228.1,4.961,jul,2,0,False
44,0.7333333333333333,0.012222222222222221,1.4,5228.1,4.961,jul,1,0,False
70,1.1666666666666667,0.019444444444444445,1.4,5228.1,4.961,jul,2,0,False
80,1.3333333333333333,0.02222222222222222,1.4,5228.1,4.961,jul,1,0,False
159,2.65,0.04416666666666667,1.4,5228.1,4.961,jul,2,1,False
72,1.2,0.02,1.4,5228.1,4.961,jul,2,0,False
125,2.0833333333333335,0.034722222222222224,1.4,5228.1,4.961,jul,2,0,False
712,11.866666666666667,0.19777777777777777,1.4,5228.1,4.961,jul,2,0,True
85,1.4166666666666667,0.023611111111111114,1.4,5228.1,4.961,jul,2,0,False
156,2.6,0.043333333333333335,1.4,5228.1,4.961,jul,2,0,False
181,3.0166666666666666,0.050277777777777775,1.4,5228.1,4.961,jul,2,0,False
383,6.383333333333334,0.1063888888888889,1.4,5228.1,4.961,jul,2,0,False
93,1.55,0.025833333333333333,1.4,5228.1,4.961,jul,2,1,False
40,0.6666666666666666,0.01111111111111111,1.4,5228.1,4.961,jul,2,0,False
152,2.533333333333333,0.042222222222222223,1.4,5228.1,4.961,jul,2,0,False
87,1.45,0.024166666666666666,1.4,5228.1,4.961,jul,2,0,False
46,0.7666666666666667,0.012777777777777779,1.4,5228.1,4.961,jul,2,0,False
17,0.2833333333333333,0.004722222222222222,1.4,5228.1,4.961,jul,2,0,False
68,1.1333333333333333,0.01888888888888889,1.4,5228.1,4.961,jul,1,0,False
261,4.35,0.0725,1.4,5228.1,4.961,jul,2,0,False
204,3.4,0.056666666666666664,1.4,5228.1,4.961,jul,2,0,False
102,1.7,0.028333333333333332,1.4,5228.1,4.961,jul,2,0,False
637,10.616666666666667,0.17694444444444446,1.4,5228.1,4.961,jul,2,1,False
95,1.5833333333333333,0.02638888888888889,1.4,5228.1,4.961,jul,2,0,False
238,3.966666666666667,0.0661111111111111,1.4,5228.1,4.961,jul,2,0,False
420,7.0,0.11666666666666667,1.4,5228.1,4.961,jul,2,0,False
121,2.0166666666666666,0.03361111111111111,1.4,5228.1,4.961,jul,2,0,False
75,1.25,0.020833333333333332,1.4,5228.1,4.961,jul,2,0,False
312,5.2,0.08666666666666667,1.4,5228.1,4.961,jul,2,0,False
29,0.48333333333333334,0.008055555555555555,1.4,5228.1,4.961,jul,2,0,False
41,0.6833333333333333,0.01138888888888889,1.4,5228.1,4.961,jul,2,1,False
1352,22.533333333333335,0.3755555555555556,1.4,5228.1,4.961,jul,2,0,True
82,1.3666666666666667,0.02277777777777778,1.4,5228.1,4.961,jul,2,1,False
438,7.3,0.12166666666666666,1.4,5228.1,4.961,jul,2,0,False
153,2.55,0.042499999999999996,1.4,5228.1,4.961,jul,2,0,False
139,2.316666666666667,0.03861111111111112,1.4,5228.1,4.961,jul,2,0,False
376,6.266666666666667,0.10444444444444444,1.4,5228.1,4.961,jul,2,0,False
135,2.25,0.0375,1.4,5228.1,4.961,jul,2,1,False
77,1.2833333333333334,0.02138888888888889,1.4,5228.1,4.961,jul,2,0,False
211,3.5166666666666666,0.05861111111111111,1.4,5228.1,4.961,jul,2,0,False
314,5.233333333333333,0.08722222222222223,1.4,5228.1,4.961,jul,2,0,False
278,4.633333333333334,0.07722222222222223,1.4,5228.1,4.961,jul,2,0,False
263,4.383333333333334,0.07305555555555557,1.4,5228.1,4.961,jul,2,1,False
344,5.733333333333333,0.09555555555555556,1.4,5228.1,4.961,jul,2,0,False
1077,17.95,0.29916666666666664,1.4,5228.1,4.961,jul,2,0,True
152,2.533333333333333,0.042222222222222223,1.4,5228.1,4.961,jul,2,0,False
72,1.2,0.02,1.4,5228.1,4.961,jul,2,0,False
137,2.283333333333333,0.03805555555555555,1.4,5228.1,4.961,jul,2,0,False
214,3.566666666666667,0.059444444444444446,1.4,5228.1,4.961,jul,2,0,False
70,1.1666666666666667,0.019444444444444445,1.4,5228.1,4.961,jul,2,0,False
178,2.966666666666667,0.049444444444444444,1.4,5228.1,4.961,jul,2,0,False
123,2.05,0.034166666666666665,1.4,5228.1,4.961,jul,2,0,False
90,1.5,0.025,1.4,5228.1,4.961,jul,2,0,False
80,1.3333333333333333,0.02222222222222222,1.4,5228.1,4.961,jul,2,0,False
307,5.116666666666666,0.08527777777777777,1.4,5228.1,4.961,jul,2,0,False
259,4.316666666666666,0.07194444444444444,1.4,5228.1,4.961,jul,2,0,False
132,2.2,0.03666666666666667,1.4,5228.1,4.961,jul,2,0,False
161,2.683333333333333,0.04472222222222222,1.4,5228.1,4.961,jul,2,0,False
714,11.9,0.19833333333333333,1.4,5228.1,4.961,jul,2,0,True
66,1.1,0.018333333333333333,1.4,5228.1,4.961,jul,2,0,False
259,4.316666666666666,0.07194444444444444,1.4,5228.1,4.961,jul,2,0,False
185,3.0833333333333335,0.051388888888888894,1.4,5228.1,4.961,jul,2,0,False
422,7.033333333333333,0.11722222222222221,1.4,5228.1,4.961,jul,2,0,False
255,4.25,0.07083333333333333,1.4,5228.1,4.961,jul,2,1,False
518,8.633333333333333,0.14388888888888887,1.4,5228.1,4.961,jul,2,1,False
168,2.8,0.04666666666666666,1.4,5228.1,4.961,jul,2,0,False
255,4.25,0.07083333333333333,1.4,5228.1,4.961,jul,2,0,False
139,2.316666666666667,0.03861111111111112,1.4,5228.1,4.961,jul,2,0,False
527,8.783333333333333,0.14638888888888887,1.4,5228.1,4.961,jul,2,0,False
560,9.333333333333334,0.15555555555555556,1.4,5228.1,4.961,jul,2,0,True
663,11.05,0.18416666666666667,1.4,5228.1,4.961,jul,2,0,False
690,11.5,0.19166666666666668,1.4,5228.1,4.961,jul,2,0,True
132,2.2,0.03666666666666667,1.4,5228.1,4.961,jul,2,0,False
81,1.35,0.022500000000000003,1.4,5228.1,4.961,jul,2,1,False
702,11.7,0.19499999999999998,1.4,5228.1,4.961,jul,2,0,False
168,2.8,0.04666666666666666,1.4,5228.1,4.961,jul,2,0,False
407,6.783333333333333,0.11305555555555555,1.4,5228.1,4.961,jul,2,0,False
254,4.233333333333333,0.07055555555555555,1.4,5228.1,4.961,jul,2,1,False
176,2.933333333333333,0.048888888888888885,1.4,5228.1,4.961,jul,2,0,False
89,1.4833333333333334,0.024722222222222222,1.4,5228.1,4.961,jul,2,0,False
305,5.083333333333333,0.08472222222222221,1.4,5228.1,4.961,jul,2,0,False
107,1.7833333333333334,0.029722222222222223,1.4,5228.1,4.961,jul,2,0,False
121,2.0166666666666666,0.03361111111111111,1.4,5228.1,4.961,jul,2,0,False
268,4.466666666666667,0.07444444444444445,1.4,5228.1,4.961,jul,2,0,False
196,3.2666666666666666,0.05444444444444444,1.4,5228.1,4.961,jul,2,0,False
150,2.5,0.041666666666666664,1.4,5228.1,4.961,jul,2,0,False
367,6.116666666666666,0.10194444444444443,1.4,5228.1,4.961,jul,2,0,False
152,2.533333333333333,0.042222222222222223,1.4,5228.1,4.961,jul,2,0,False
490,8.166666666666666,0.1361111111111111,1.4,5228.1,4.961,jul,2,0,False
125,2.0833333333333335,0.034722222222222224,1.4,5228.1,4.961,jul,2,0,False
807,13.45,0.22416666666666665,1.4,5228.1,4.961,jul,2,0,False
1545,25.75,0.42916666666666664,1.4,5228.1,4.961,jul,2,0,True
40,0.6666666666666666,0.01111111111111111,1.4,5228.1,4.961,jul,2,0,False
65,1.0833333333333333,0.018055555555555554,1.4,5228.1,4.961,jul,2,0,False
47,0.7833333333333333,0.013055555555555555,1.4,5228.1,4.961,jul,2,1,False
118,1.9666666666666666,0.032777777777777774,1.4,5228.1,4.961,jul,2,0,False
274,4.566666666666666,0.0761111111111111,1.4,5228.1,4.961,jul,2,0,False
108,1.8,0.030000000000000002,1.4,5228.1,4.961,jul,2,0,False
1017,16.95,0.2825,1.4,5228.1,4.961,jul,2,0,False
520,8.666666666666666,0.14444444444444443,1.4,5228.1,4.961,jul,2,0,False
56,0.9333333333333333,0.015555555555555555,1.4,5228.1,4.961,jul,2,0,False
89,1.4833333333333334,0.024722222222222222,1.4,5228.1,4.961,jul,2,0,False
199,3.316666666666667,0.05527777777777778,1.4,5228.1,4.961,jul,2,0,False
114,1.9,0.03166666666666666,1.4,5228.1,4.961,jul,2,0,False
843,14.05,0.2341666666666667,1.4,5228.1,4.961,jul,2,0,False
273,4.55,0.07583333333333334,1.4,5228.1,4.961,jul,2,0,False
189,3.15,0.0525,1.4,5228.1,4.961,jul,2,0,False
74,1.2333333333333334,0.020555555555555556,1.4,5228.1,4.961,jul,1,0,False
485,8.083333333333334,0.13472222222222224,1.4,5228.1,4.961,jul,2,0,False
271,4.516666666666667,0.07527777777777778,1.4,5228.1,4.961,jul,2,1,False
115,1.9166666666666667,0.03194444444444445,1.4,5228.1,4.961,jul,2,0,False
152,2.533333333333333,0.042222222222222223,1.4,5228.1,4.961,jul,2,0,False
71,1.1833333333333333,0.01972222222222222,1.4,5228.1,4.961,jul,2,0,False
599,9.983333333333333,0.16638888888888886,1.4,5228.1,4.961,jul,2,1,False
247,4.116666666666666,0.06861111111111111,1.4,5228.1,4.961,jul,2,1,False
204,3.4,0.056666666666666664,1.4,5228.1,4.961,jul,2,1,False
215,3.5833333333333335,0.059722222222222225,1.4,5228.1,4.961,jul,1,1,False
88,1.4666666666666666,0.024444444444444442,1.4,5228.1,4.961,jul,2,1,False
423,7.05,0.1175,1.4,5228.1,4.961,jul,2,0,False
285,4.75,0.07916666666666666,1.4,5228.1,4.961,jul,2,0,False
22,0.36666666666666664,0.0061111111111111106,1.4,5228.1,4.961,jul,2,0,False
200,3.3333333333333335,0.05555555555555556,1.4,5228.1,4.961,jul,2,0,False
246,4.1,0.06833333333333333,1.4,5228.1,4.961,jul,2,0,False
352,5.866666666666666,0.09777777777777777,1.4,5228.1,4.961,jul,2,0,False
68,1.1333333333333333,0.01888888888888889,1.4,5228.1,4.961,jul,2,1,False
292,4.866666666666666,0.0811111111111111,1.4,5228.1,4.961,jul,2,1,False
188,3.1333333333333333,0.05222222222222222,1.4,5228.1,4.961,jul,2,0,False
506,8.433333333333334,0.14055555555555557,1.4,5228.1,4.961,jul,2,0,False
136,2.2666666666666666,0.03777777777777778,1.4,5228.1,4.961,jul,2,0,False
89,1.4833333333333334,0.024722222222222222,1.4,5228.1,4.961,jul,2,0,False
117,1.95,0.0325,1.4,5228.1,4.961,jul,2,0,False
